"filename", "language", "Shell Script", "Markdown", "Docker", "YAML", "Ruby", "Makefile", "Ini", "Properties", "TOML", "comment", "blank", "total"
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/brackets-mismatch7.zsh", "Shell Script", 14, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 46
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/brackets-mismatch8-if-positive.zsh", "Shell Script", 22, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 54
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/brackets-mismatch8.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/brackets-mismatch9-if-positive.zsh", "Shell Script", 11, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/brackets-premature-termination.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/cdpath-abspath.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/cmdpos-elision-partial.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 32, 4, 45
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/command-substitution-adjacent.zsh", "Shell Script", 14, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 46
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/command-substitution-in-assignment.zsh", "Shell Script", 11, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/command-substitution-unclosed.zsh", "Shell Script", 13, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 46
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/commandseparator.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/comment-followed.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/comment-leading.zsh", "Shell Script", 5, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/comment-off.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/comments.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/commmand-parameter.zsh", "Shell Script", 14, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 46
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/control-flow.zsh", "Shell Script", 27, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 58
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/control-flow2.zsh", "Shell Script", 10, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/control-flow3.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/cthulhu.zsh", "Shell Script", 37, 0, 0, 0, 0, 0, 0, 0, 0, 31, 3, 71
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dinbrack1.zsh", "Shell Script", 10, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 42
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dirs_blacklist.zsh", "Shell Script", 10, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dollar-dollar.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dollar-noise.zsh", "Shell Script", 11, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dollar-paren.zsh", "Shell Script", 18, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 50
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dollar-quoted.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dollar-quoted2.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/dollar-quoted3.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/double-hyphen-option.zsh", "Shell Script", 5, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 36
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/double-quoted.zsh", "Shell Script", 12, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/double-quoted2.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/double-quoted3.zsh", "Shell Script", 12, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/double-quoted4.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 38
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/empty-command-newline.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/empty-command.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/empty-command2.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/empty-line.zsh", "Shell Script", 5, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/equals1.zsh", "Shell Script", 5, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/equals2.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/equals3.zsh", "Shell Script", 5, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/equals4.zsh", "Shell Script", 5, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/escaped-single-quote.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/exec-redirection1.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/fd-target-not-filename.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/function-altsyntax.zsh", "Shell Script", 13, 0, 0, 0, 0, 0, 0, 0, 0, 30, 3, 46
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/function-named1.zsh", "Shell Script", 13, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 45
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/function-named2.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/function.zsh", "Shell Script", 12, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/glob.zsh", "Shell Script", 11, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 42
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/global-alias1.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/globs-with-quoting.zsh", "Shell Script", 12, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 44
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/hashed-command.zsh", "Shell Script", 5, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 36
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/history-double-quoted-escaped.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/history-double-quoted-followed.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/history-double-quoted-no.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 38
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/history-double-quoted-unescaped.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/history-double-quoted-yes.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/history-expansion.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/history-expansion2.zsh", "Shell Script", 4, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 35
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/inheritance.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/jobsubst-isnt-glob.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 38
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/jobsubst-isnt-glob2.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 38
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/loop-newline.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/meta-no-eval1.zsh", "Shell Script", 18, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 50
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/meta-no-eval2.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 31, 3, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/multiline-array-assignment1.zsh", "Shell Script", 10, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 42
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/multiline-string.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 38
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/multiline-string2.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/multios-negates-globbing.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/multios-negates-globbing2.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/multiple-quotes.zsh", "Shell Script", 12, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/multiple-redirections.zsh", "Shell Script", 16, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 47
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/noglob-alias.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 37
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/noglob-always.zsh", "Shell Script", 14, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 46
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/noglob1.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/noglob2.zsh", "Shell Script", 10, 0, 0, 0, 0, 0, 0, 0, 0, 28, 3, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/noglob3.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/noglob4.zsh", "Shell Script", 14, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 46
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/null-exec.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/null-exec2-printenv.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/number_range-glob.zsh", "Shell Script", 11, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/off-by-one.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/opt-shwordsplit1.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 41
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/optimized-cmdsubst-input.zsh", "Shell Script", 10, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 44
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/option-dollar-quote-isnt-filename.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/option-path_dirs.zsh", "Shell Script", 13, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 45
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/option-with-quotes.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 38
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/order-path-after-dollar.zsh", "Shell Script", 7, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 39
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/order-path-before-globbing.zsh", "Shell Script", 8, 0, 0, 0, 0, 0, 0, 0, 0, 29, 3, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/param-positional-in-array-append.zsh", "Shell Script", 6, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 40
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/param-precommand-option-argument1.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 43
"/home/galeano/dotfiles/oh-my-zsh/.oh-my-zsh/custom/plugins/zsh-syntax-highlighting/highlighters/main/test-data/param-precommand-option-argument3.zsh", "Shell Script", 9, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 43
